Id,Date,To,From,Amount,Reason,Fbo,Location,Aircraft,Comment,AircraftId, 
191378901,2023/04/24 10:37:56,Bank,Aer Bridge Ltd.,275.40,Booking Fee,N/A,KLGA,EI-ATR,,41293,
191378900,2023/04/24 10:37:56,julietbravo52,Aer Bridge Ltd.,1194.00,Pilot fee,N/A,KLGA,EI-ATR,,41293,
191378899,2023/04/24 10:37:56,Aer Bridge Ltd.,Bank,1836.00,Pay for assignment,N/A,KLGA,EI-ATR,,41293,
191378898,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,42.60,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,EI-ATR,,41293,
191378897,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,42.60,FBO ground crew fee,"KCEF New England Flight Support : Springfield, MA",KLGA,EI-ATR,,41293,
191378896,2023/04/24 10:37:56,Bank,Aer Bridge Ltd.,127.80,Booking Fee,N/A,KLGA,EI-ATR,,41293,
191378895,2023/04/24 10:37:56,julietbravo52,Aer Bridge Ltd.,554.00,Pilot fee,N/A,KLGA,EI-ATR,,41293,
191378894,2023/04/24 10:37:56,Aer Bridge Ltd.,Bank,852.00,Pay for assignment,N/A,KLGA,EI-ATR,,41293,
191378893,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,42.60,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,EI-ATR,,41293,
191378892,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,42.60,FBO ground crew fee,"KCEF New England Flight Support : Springfield, MA",KLGA,EI-ATR,,41293,
191378891,2023/04/24 10:37:56,Bank,Aer Bridge Ltd.,127.80,Booking Fee,N/A,KLGA,EI-ATR,,41293,
191378890,2023/04/24 10:37:56,julietbravo52,Aer Bridge Ltd.,554.00,Pilot fee,N/A,KLGA,EI-ATR,,41293,
191378889,2023/04/24 10:37:56,Aer Bridge Ltd.,Bank,852.00,Pay for assignment,N/A,KLGA,EI-ATR,,41293,
191378888,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,73.30,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,EI-ATR,,41293,
191378887,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,73.30,FBO ground crew fee,"KBOS New England Flight Support : Boston, MA HQ",KLGA,EI-ATR,,41293,
191378886,2023/04/24 10:37:56,Bank,Aer Bridge Ltd.,219.90,Booking Fee,N/A,KLGA,EI-ATR,,41293,
191378885,2023/04/24 10:37:56,julietbravo52,Aer Bridge Ltd.,953.00,Pilot fee,N/A,KLGA,EI-ATR,,41293,
191378884,2023/04/24 10:37:56,Aer Bridge Ltd.,Bank,1466.00,Pay for assignment,N/A,KLGA,EI-ATR,,41293,
191378883,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,45.05,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,EI-ATR,,41293,
191378882,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,45.05,FBO ground crew fee,"KBOS New England Flight Support : Boston, MA HQ",KLGA,EI-ATR,,41293,
191378881,2023/04/24 10:37:56,Bank,Aer Bridge Ltd.,135.15,Booking Fee,N/A,KLGA,EI-ATR,,41293,
191378880,2023/04/24 10:37:56,julietbravo52,Aer Bridge Ltd.,586.00,Pilot fee,N/A,KLGA,EI-ATR,,41293,
191378879,2023/04/24 10:37:56,Aer Bridge Ltd.,Bank,901.00,Pay for assignment,N/A,KLGA,EI-ATR,,41293,
191378878,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,69.10,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,EI-ATR,,41293,
191378877,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,69.10,FBO ground crew fee,"KCEF New England Flight Support : Springfield, MA",KLGA,EI-ATR,,41293,
191378876,2023/04/24 10:37:56,Bank,Aer Bridge Ltd.,207.30,Booking Fee,N/A,KLGA,EI-ATR,,41293,
191378875,2023/04/24 10:37:56,julietbravo52,Aer Bridge Ltd.,898.00,Pilot fee,N/A,KLGA,EI-ATR,,41293,
191378874,2023/04/24 10:37:56,Aer Bridge Ltd.,Bank,1382.00,Pay for assignment,N/A,KLGA,EI-ATR,,41293,
191378873,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,97.20,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,EI-ATR,,41293,
191378872,2023/04/24 10:37:56,New England Flight Support,Aer Bridge Ltd.,97.20,FBO ground crew fee,"KBOS New England Flight Support : Boston, MA HQ",KLGA,EI-ATR,,41293,
191378871,2023/04/24 10:37:56,Bank,Aer Bridge Ltd.,291.60,Booking Fee,N/A,KLGA,EI-ATR,,41293,
191378870,2023/04/24 10:37:56,julietbravo52,Aer Bridge Ltd.,1264.00,Pilot fee,N/A,KLGA,EI-ATR,,41293,
191378869,2023/04/24 10:37:56,Aer Bridge Ltd.,Bank,1944.00,Pay for assignment,N/A,KLGA,EI-ATR,,41293,
191378868,2023/04/24 10:37:56,Bank,Aer Bridge Ltd.,155.50,Crew fee,N/A,KLGA,EI-ATR,,41293,
191378867,2023/04/24 10:37:56,Aer Bridge Ltd.,Aer Bridge Ltd.,308.06,Aircraft Bonus,N/A,KLGA,EI-ATR,,41293,
191378866,2023/04/24 10:37:56,Aer Bridge Ltd.,Aer Bridge Ltd.,1776.61,Rental of aircraft,N/A,KLGA,EI-ATR,,41293,
191378021,2023/04/24 10:08:31,New England Flight Support,Aer Bridge Ltd.,350.73,Refuelling with JetA,"KCEF New England Flight Support : Springfield, MA",KCEF,EI-ATR,"User ID: 89637 Amount (gals): 89.9, $ per Gal: $3.90",41293,
191378019,2023/04/24 10:07:28,Bank,Aer Bridge Ltd.,124.92,Crew fee,N/A,KCEF,EI-ATR,,41293,
191378018,2023/04/24 10:07:28,Aer Bridge Ltd.,Aer Bridge Ltd.,340.07,Aircraft Bonus,N/A,KCEF,EI-ATR,,41293,
191378017,2023/04/24 10:07:28,Aer Bridge Ltd.,Aer Bridge Ltd.,1419.63,Rental of aircraft,N/A,KCEF,EI-ATR,,41293,
191376955,2023/04/24 09:46:49,New England Flight Support,Aer Bridge Ltd.,539.64,Refuelling with JetA,"KBOS New England Flight Support : Boston, MA HQ",KBOS,EI-ATR,"User ID: 89637 Amount (gals): 138.4, $ per Gal: $3.90",41293,
191376862,2023/04/24 09:43:37,New England Flight Support,Aer Bridge Ltd.,42.70,FBO ground crew fee,"KBOS New England Flight Support : Boston, MA HQ",KBOS,EI-ATR,,41293,
191376861,2023/04/24 09:43:37,New England Flight Support,Aer Bridge Ltd.,42.70,FBO ground crew fee,"KGBR New England Flight Support : Great Barrington, MA",KBOS,EI-ATR,,41293,
191376860,2023/04/24 09:43:37,julietbravo52,Aer Bridge Ltd.,555.00,Pilot fee,N/A,KBOS,EI-ATR,,41293,
191376859,2023/04/24 09:43:37,Aer Bridge Ltd.,Bank,854.00,Pay for assignment,N/A,KBOS,EI-ATR,,41293,
191376858,2023/04/24 09:43:37,Bank,Aer Bridge Ltd.,75.75,Crew fee,N/A,KBOS,EI-ATR,,41293,
191376857,2023/04/24 09:43:37,Aer Bridge Ltd.,Aer Bridge Ltd.,126.25,Aircraft Bonus,N/A,KBOS,EI-ATR,,41293,
191376856,2023/04/24 09:43:37,Aer Bridge Ltd.,Aer Bridge Ltd.,870.06,Rental of aircraft,N/A,KBOS,EI-ATR,,41293,
191376399,2023/04/24 09:28:19,greggerm,Aer Bridge Ltd.,1001.36,Refuelling with JetA,KOQU Chowdair,KOQU,EI-ATR,"User ID: 89637 Amount (gals): 308.1, $ per Gal: $3.25",41293,
191376358,2023/04/24 09:24:49,greggerm,Aer Bridge Ltd.,8.15,FBO ground crew fee,KOQU Chowdair,KOQU,EI-ATR,,41293,
191376357,2023/04/24 09:24:49,New England Flight Support,Aer Bridge Ltd.,8.15,FBO ground crew fee,"KGBR New England Flight Support : Great Barrington, MA",KOQU,EI-ATR,,41293,
191376356,2023/04/24 09:24:49,julietbravo52,Aer Bridge Ltd.,106.00,Pilot fee,N/A,KOQU,EI-ATR,,41293,
191376355,2023/04/24 09:24:49,Aer Bridge Ltd.,Bank,163.00,Pay for assignment,N/A,KOQU,EI-ATR,,41293,
191376354,2023/04/24 09:24:49,Bank,Aer Bridge Ltd.,147.83,Crew fee,N/A,KOQU,EI-ATR,,41293,
191376353,2023/04/24 09:24:49,Aer Bridge Ltd.,Aer Bridge Ltd.,395.01,Aircraft Bonus,N/A,KOQU,EI-ATR,,41293,
191376352,2023/04/24 09:24:49,Aer Bridge Ltd.,Aer Bridge Ltd.,1740.08,Rental of aircraft,N/A,KOQU,EI-ATR,,41293,
191370134,2023/04/24 04:32:54,Aer Bridge Ltd.,Aer Bridge Ltd.,830.75,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,EI-CJB,,54129,
191370133,2023/04/24 04:32:54,SKYTEAM FBO,Aer Bridge Ltd.,830.75,FBO ground crew fee,LIMJ Aeroporto di Genova-Sestri Cristoforo Colombo,EINN,EI-CJB,,54129,
191370132,2023/04/24 04:32:54,erasariel,Aer Bridge Ltd.,10800.00,Pilot fee,N/A,EINN,EI-CJB,,54129,
191370131,2023/04/24 04:32:54,Aer Bridge Ltd.,Bank,16615.00,Pay for assignment,N/A,EINN,EI-CJB,,54129,
191370130,2023/04/24 04:32:54,Aer Bridge Ltd.,Aer Bridge Ltd.,4304.27,Aircraft Bonus,N/A,EINN,EI-CJB,,54129,
191370129,2023/04/24 04:32:54,Aer Bridge Ltd.,Aer Bridge Ltd.,4720.41,Rental of aircraft,N/A,EINN,EI-CJB,,54129,
191365276,2023/04/24 00:49:58,SKYTEAM FBO,Aer Bridge Ltd.,2698.52,Refuelling with JetA,LIMJ Aeroporto di Genova-Sestri Cristoforo Colombo,LIMJ,EI-CJB,"User ID: 60816 Amount (gals): 650.2, $ per Gal: $4.15",54129,
191365043,2023/04/24 00:41:31,erasariel,Aer Bridge Ltd.,2475.96,Aircraft Bonus,N/A,LIMJ,EI-CJB,,54129,
191365042,2023/04/24 00:41:31,Aer Bridge Ltd.,erasariel,3136.16,Rental of aircraft,N/A,LIMJ,EI-CJB,,54129,
191360523,2023/04/23 22:30:09,MyrAir,Aer Bridge Ltd.,645.53,Refuelling with JetA,LICZ Sigonella,LICZ,EI-CJB,"User ID: 60816 Amount (gals): 189.9, $ per Gal: $3.40",54129,
191360048,2023/04/23 22:21:28,MyrAir,Aer Bridge Ltd.,1057.15,FBO ground crew fee,LICZ Sigonella,LICZ,EI-CJB,,54129,
191360047,2023/04/23 22:21:28,MyrAir,Aer Bridge Ltd.,1057.15,FBO ground crew fee,EKRN Bornholm - R&#248;nne,LICZ,EI-CJB,,54129,
191360046,2023/04/23 22:21:28,erasariel,Aer Bridge Ltd.,13743.00,Pilot fee,N/A,LICZ,EI-CJB,,54129,
191360045,2023/04/23 22:21:28,Aer Bridge Ltd.,Bank,21143.00,Pay for assignment,N/A,LICZ,EI-CJB,,54129,
191360044,2023/04/23 22:21:28,Aer Bridge Ltd.,Aer Bridge Ltd.,2546.22,Aircraft Bonus,N/A,LICZ,EI-CJB,,54129,
191360043,2023/04/23 22:21:28,Aer Bridge Ltd.,Aer Bridge Ltd.,6127.99,Rental of aircraft,N/A,LICZ,EI-CJB,,54129,
191355034,2023/04/23 20:28:00,Aer Bridge Ltd.,Stevie_Flyer,0.00,Aircraft Lease,N/A,EGAE,10-SVS,Aircraft Lease,15941,
191353525,2023/04/23 19:43:36,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGXU,G-DA62,,45741,
191353520,2023/04/23 19:43:36,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGXU,G-DA62,,45741,
191353515,2023/04/23 19:43:36,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGXU,G-DA62,,45741,
191353510,2023/04/23 19:43:36,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGXU,G-DA62,,45741,
191353505,2023/04/23 19:43:36,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGXU,G-DA62,,45741,
191353500,2023/04/23 19:43:36,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGXU,G-DA62,,45741,
191352587,2023/04/23 19:19:26,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGNY,G-DA62,,45741,
191352582,2023/04/23 19:19:26,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGNY,G-DA62,,45741,
191352577,2023/04/23 19:19:26,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGNY,G-DA62,,45741,
191352572,2023/04/23 19:19:26,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGNY,G-DA62,,45741,
191352567,2023/04/23 19:19:26,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGNY,G-DA62,,45741,
191352562,2023/04/23 19:19:26,Aer Bridge Ltd.,Air Hauler LTD,29.35,FBO ground crew fee,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGNY,G-DA62,,45741,
191350403,2023/04/23 18:37:37,Aer Bridge Ltd.,md811000,16.76,Refuelling with JetA,EGXU Aer Bridge Ltd. - RAF Linton-On-Ouse,EGXU,G-DA62,"User ID: 35658 Amount (gals): 4.2, $ per Gal: $3.99",45741,
191348325,2023/04/23 18:04:17,MyrAir,Aer Bridge Ltd.,2546.06,Refuelling with JetA,EKRN Bornholm - R&#248;nne,EKRN,EI-CJB,"User ID: 60816 Amount (gals): 748.8, $ per Gal: $3.40",54129,
191347968,2023/04/23 17:57:06,MyrAir,Aer Bridge Ltd.,248.00,FBO ground crew fee,EKRN Bornholm - R&#248;nne,EKRN,EI-CJB,,54129,
191347967,2023/04/23 17:57:06,BOCTOK,Aer Bridge Ltd.,248.00,FBO ground crew fee,EPBP BOCTOK,EKRN,EI-CJB,,54129,
191347966,2023/04/23 17:57:06,erasariel,Aer Bridge Ltd.,3224.00,Pilot fee,N/A,EKRN,EI-CJB,,54129,
191347965,2023/04/23 17:57:06,Aer Bridge Ltd.,Bank,4960.00,Pay for assignment,N/A,EKRN,EI-CJB,,54129,
191347964,2023/04/23 17:57:06,Aer Bridge Ltd.,Aer Bridge Ltd.,1608.36,Aircraft Bonus,N/A,EKRN,EI-CJB,,54129,
191347963,2023/04/23 17:57:06,Aer Bridge Ltd.,Aer Bridge Ltd.,1950.10,Rental of aircraft,N/A,EKRN,EI-CJB,,54129,
191345881,2023/04/23 17:00:33,Aer Bridge Ltd.,Orkut,490.60,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,D-BECU,,46543,
191345246,2023/04/23 16:30:56,Bank,Aer Bridge Ltd.,926.24,Refuelling with JetA,N/A,EPBP,EI-CJB,"User ID: 60816 Amount (gals): 221.3, $ per Gal: $4.19",54129,
191332579,2023/04/23 11:32:22,Aer Bridge Ltd.,ExecMax AG,2865.00,Aircraft maintenance,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,N246EM,,53459,
191332531,2023/04/23 11:28:05,Aer Bridge Ltd.,Aer Bridge Ltd.,0.00,Aircraft maintenance,N/A,KGBR,EI-ATR,Service(417): null,41293,
191332290,2023/04/23 11:23:57,Aer Bridge Ltd.,Gravity Kings Financing,0.00,Aircraft Lease,N/A,KGBR,EI-ATR,Service(417): null,41293,
191332287,2023/04/23 11:23:45,Gravity Kings Financing,Aer Bridge Ltd.,861119.00,Group payment,N/A,,,nzi92,0,
191323553,2023/04/23 06:37:42,BOCTOK,Aer Bridge Ltd.,284.05,FBO ground crew fee,EPBP BOCTOK,EPBP,EI-CJB,,54129,
191323552,2023/04/23 06:37:42,mworx,Aer Bridge Ltd.,284.05,FBO ground crew fee,EEPU Parnu Airport,EPBP,EI-CJB,,54129,
191323551,2023/04/23 06:37:42,erasariel,Aer Bridge Ltd.,3693.00,Pilot fee,N/A,EPBP,EI-CJB,,54129,
191323550,2023/04/23 06:37:42,Aer Bridge Ltd.,Bank,5681.00,Pay for assignment,N/A,EPBP,EI-CJB,,54129,
191323549,2023/04/23 06:37:42,Aer Bridge Ltd.,Aer Bridge Ltd.,19.03,Aircraft Bonus,N/A,EPBP,EI-CJB,,54129,
191323548,2023/04/23 06:37:42,Aer Bridge Ltd.,Aer Bridge Ltd.,2225.57,Rental of aircraft,N/A,EPBP,EI-CJB,,54129,
191321697,2023/04/23 05:07:57,mworx,Aer Bridge Ltd.,979.57,Refuelling with JetA,EEPU Parnu Airport,EEPU,EI-CJB,"User ID: 60816 Amount (gals): 238.9, $ per Gal: $4.10",54129,
191320585,2023/04/23 03:57:40,mworx,Aer Bridge Ltd.,2997.00,Aircraft maintenance,EEPU Parnu Airport,EEPU,EI-CJB,,54129,
191320582,2023/04/23 03:56:46,mworx,Aer Bridge Ltd.,740.80,FBO ground crew fee,EEPU Parnu Airport,EEPU,EI-CJB,,54129,
191320581,2023/04/23 03:56:46,Aer Bridge Ltd.,Aer Bridge Ltd.,740.80,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EEPU,EI-CJB,,54129,
191320580,2023/04/23 03:56:46,erasariel,Aer Bridge Ltd.,9630.00,Pilot fee,N/A,EEPU,EI-CJB,,54129,
191320579,2023/04/23 03:56:46,Aer Bridge Ltd.,Bank,14816.00,Pay for assignment,N/A,EEPU,EI-CJB,,54129,
191320578,2023/04/23 03:56:46,Aer Bridge Ltd.,Aer Bridge Ltd.,5861.41,Aircraft Bonus,N/A,EEPU,EI-CJB,,54129,
191320577,2023/04/23 03:56:46,Aer Bridge Ltd.,Aer Bridge Ltd.,5381.22,Rental of aircraft,N/A,EEPU,EI-CJB,,54129,
191312729,2023/04/22 23:11:47,Aer Bridge Ltd.,Aer Bridge Ltd.,1725.58,Refuelling with JetA,EINN Aer Bridge Ltd. -  Shannon,EINN,EI-CJB,"User ID: 60816 Amount (gals): 432.5, $ per Gal: $3.99",54129,
191305839,2023/04/22 20:05:59,Groland Air FBOs (Europe),Aer Bridge Ltd.,43.20,FBO ground crew fee,LFRS Nantes-Atlantique - Grolandair HUB,LFRS,N-5681G,,45792,
191305838,2023/04/22 20:05:59,Groland Air FBOs (Europe),Aer Bridge Ltd.,43.20,FBO ground crew fee,LFRQ Quimper Bretagne,LFRS,N-5681G,,45792,
191305837,2023/04/22 20:05:59,SantoPilot,Aer Bridge Ltd.,561.00,Pilot fee,N/A,LFRS,N-5681G,,45792,
191305836,2023/04/22 20:05:59,Aer Bridge Ltd.,Bank,864.00,Pay for assignment,N/A,LFRS,N-5681G,,45792,
191305835,2023/04/22 20:05:59,Groland Air FBOs (Europe),Aer Bridge Ltd.,43.20,FBO ground crew fee,LFRS Nantes-Atlantique - Grolandair HUB,LFRS,N-5681G,,45792,
191305834,2023/04/22 20:05:59,Groland Air FBOs (Europe),Aer Bridge Ltd.,43.20,FBO ground crew fee,LFRQ Quimper Bretagne,LFRS,N-5681G,,45792,
191305833,2023/04/22 20:05:59,SantoPilot,Aer Bridge Ltd.,561.00,Pilot fee,N/A,LFRS,N-5681G,,45792,
191305832,2023/04/22 20:05:59,Aer Bridge Ltd.,Bank,864.00,Pay for assignment,N/A,LFRS,N-5681G,,45792,
191305831,2023/04/22 20:05:59,Groland Air FBOs (Europe),Aer Bridge Ltd.,43.20,FBO ground crew fee,LFRS Nantes-Atlantique - Grolandair HUB,LFRS,N-5681G,,45792,
191305830,2023/04/22 20:05:59,Groland Air FBOs (Europe),Aer Bridge Ltd.,43.20,FBO ground crew fee,LFRQ Quimper Bretagne,LFRS,N-5681G,,45792,
191305829,2023/04/22 20:05:59,SantoPilot,Aer Bridge Ltd.,561.00,Pilot fee,N/A,LFRS,N-5681G,,45792,
191305828,2023/04/22 20:05:59,Aer Bridge Ltd.,Bank,864.00,Pay for assignment,N/A,LFRS,N-5681G,,45792,
191282132,2023/04/22 08:34:39,Aer Bridge Ltd.,MikeLimaJuliet,23.10,FBO ground crew fee,EGFA Aer Bridge Ltd. - Aberporth,EGFA,G-BCGC,,35838,
191273925,2023/04/22 02:29:00,Aer Bridge Ltd.,skudd,3707.06,Refuelling with JetA,EINN Aer Bridge Ltd. -  Shannon,EINN,N867599,"User ID: 94440 Amount (gals): 929.1, $ per Gal: $3.99",57425,
191273798,2023/04/22 02:18:26,Groland Air FBOs (Europe),Aer Bridge Ltd.,265.50,FBO ground crew fee,LFRQ Quimper Bretagne,LFRQ,N-5681G,,45792,
191273797,2023/04/22 02:18:26,Aer Bridge Ltd.,Aer Bridge Ltd.,265.50,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,LFRQ,N-5681G,,45792,
191273796,2023/04/22 02:18:26,SantoPilot,Aer Bridge Ltd.,3452.00,Pilot fee,N/A,LFRQ,N-5681G,,45792,
191273795,2023/04/22 02:18:26,Aer Bridge Ltd.,Bank,5310.00,Pay for assignment,N/A,LFRQ,N-5681G,,45792,
191272501,2023/04/22 01:24:22,Aer Bridge Ltd.,SantoPilot,4249.69,Refuelling with JetA,EINN Aer Bridge Ltd. -  Shannon,EINN,N-5681G,"User ID: 101347 Amount (gals): 1065.1, $ per Gal: $3.99",45792,
191271822,2023/04/22 00:58:50,Aer Bridge Ltd.,systo,0.00,Aircraft Lease,N/A,LFQT,N-58EU,Aircraft Lease,6945,
191264203,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,N-5681G,,45792,
191264202,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,N-5681G,,45792,
191264201,2023/04/21 21:02:17,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,N-5681G,,45792,
191264200,2023/04/21 21:02:17,SantoPilot,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,N-5681G,,45792,
191264199,2023/04/21 21:02:17,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,N-5681G,,45792,
191264198,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,N-5681G,,45792,
191264197,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,N-5681G,,45792,
191264196,2023/04/21 21:02:17,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,N-5681G,,45792,
191264195,2023/04/21 21:02:17,SantoPilot,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,N-5681G,,45792,
191264194,2023/04/21 21:02:17,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,N-5681G,,45792,
191264193,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,N-5681G,,45792,
191264192,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,N-5681G,,45792,
191264191,2023/04/21 21:02:17,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,N-5681G,,45792,
191264190,2023/04/21 21:02:17,SantoPilot,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,N-5681G,,45792,
191264189,2023/04/21 21:02:17,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,N-5681G,,45792,
191264188,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,N-5681G,,45792,
191264187,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,N-5681G,,45792,
191264186,2023/04/21 21:02:17,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,N-5681G,,45792,
191264185,2023/04/21 21:02:17,SantoPilot,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,N-5681G,,45792,
191264184,2023/04/21 21:02:17,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,N-5681G,,45792,
191264183,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,N-5681G,,45792,
191264182,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,N-5681G,,45792,
191264181,2023/04/21 21:02:17,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,N-5681G,,45792,
191264180,2023/04/21 21:02:17,SantoPilot,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,N-5681G,,45792,
191264179,2023/04/21 21:02:17,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,N-5681G,,45792,
191264178,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,N-5681G,,45792,
191264177,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,N-5681G,,45792,
191264176,2023/04/21 21:02:17,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,N-5681G,,45792,
191264175,2023/04/21 21:02:17,SantoPilot,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,N-5681G,,45792,
191264174,2023/04/21 21:02:17,Aer Bridge Ltd.,Bank,724.00,Pay for assignment,N/A,EINN,N-5681G,,45792,
191264173,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,N-5681G,,45792,
191264172,2023/04/21 21:02:17,Aer Bridge Ltd.,Aer Bridge Ltd.,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EINN,N-5681G,,45792,
191264171,2023/04/21 21:02:17,Bank,Aer Bridge Ltd.,50.68,Booking Fee,N/A,EINN,N-5681G,,45792,
191264170,2023/04/21 21:02:17,SantoPilot,Aer Bridge Ltd.,471.00,Pilot fee,N/A,EINN,N-5681G,,45792,
